Step,Value
2,0.6458333730697632
5,0.71875
9,0.78125
65,0.8020833730697632
66,0.65625
73,0.78125
82,0.6979166865348816
89,0.7599999904632568
93,0.8645833730697632
94,0.8125
104,0.8958333730697632
115,0.7916666865348816
119,0.8229166865348816
122,0.84375
129,0.84375
132,0.6145833730697632
135,0.90625
143,0.8799999952316284
144,0.84375
146,0.78125
147,0.8541666865348816
158,0.8541666865348816
170,0.746666669845581
173,0.8020833730697632
180,0.8229166865348816
181,0.8541666865348816
191,0.8229166865348816
200,0.7604166865348816
201,0.8854166865348816
207,0.7291666865348816
215,0.8533333539962769
239,0.8541666865348816
247,0.8333333730697632
248,0.8020833730697632
251,0.9066666960716248
252,0.8645833730697632
260,0.7733333706855774
261,0.8958333730697632
265,0.875
270,0.8645833730697632
276,0.8854166865348816
279,0.7395833730697632
286,0.90625
296,0.8266667127609253
308,0.8541666865348816
312,0.9166666865348816
314,0.893333375453949
335,0.8958333730697632
348,0.875
350,0.9066666960716248
382,0.8645833730697632
392,0.8645833730697632
399,0.90625
400,0.90625
401,0.875
403,0.90625
408,0.96875
409,0.9270833730697632
434,0.90625
441,0.9791666865348816
446,0.8958333730697632
452,0.8125
453,0.9583333730697632
456,0.8958333730697632
462,0.8958333730697632
477,0.9375
497,0.8645833730697632
506,0.875
507,0.90625
514,0.875
517,0.8958333730697632
518,0.90625
519,0.96875
533,0.7708333730697632
566,0.8400000333786011
577,0.84375
589,0.78125
601,0.96875
623,0.8541666865348816
627,0.9270833730697632
639,0.9583333730697632
647,0.9066666960716248
674,0.8533333539962769
685,0.96875
687,0.9583333730697632
708,0.8958333730697632
734,0.8541666865348816
736,0.9375
740,0.9166666865348816
744,0.9375
747,0.8958333730697632
751,0.9375
756,0.9166666865348816
780,0.8958333730697632
783,0.9166666865348816
799,0.9166666865348816
801,0.8958333730697632
811,0.9375
813,0.9270833730697632
816,0.9375
819,0.9375
820,0.9270833730697632
829,0.9375
833,0.8125
840,0.875
854,0.9200000166893005
872,0.8133333325386047
879,0.9375
883,0.90625
888,0.875
908,0.8799999952316284
926,0.800000011920929
929,0.9583333730697632
945,0.9791666865348816
951,0.9479166865348816
967,0.9479166865348816
980,0.9200000166893005
994,0.90625
997,0.9479166865348816
999,0.9166666865348816
1014,0.84375
1016,0.9066666960716248
1018,0.90625
1026,0.8645833730697632
1036,0.9791666865348816
1047,0.9895833730697632
1060,0.8958333730697632
1085,0.8541666865348816
1087,0.90625
1099,0.8541666865348816
1116,0.96875
1126,0.96875
1128,0.8958333730697632
1141,0.96875
1146,0.9479166865348816
1158,0.9166666865348816
1164,0.9375
1168,0.9270833730697632
1191,0.9375
1207,0.9375
1217,0.9375
1219,0.8645833730697632
1236,0.8645833730697632
1245,0.90625
1271,0.8333333730697632
1272,0.8854166865348816
1274,0.9479166865348816
1279,0.8645833730697632
1282,0.9270833730697632
1292,0.96875
1298,0.8958333730697632
1308,0.875
1325,0.9479166865348816
1344,0.8854166865348816
1359,0.8854166865348816
1363,0.9166666865348816
1379,0.9479166865348816
1404,0.90625
1406,0.8645833730697632
1426,0.90625
1449,0.8958333730697632
1452,0.875
1453,0.9375
1472,0.84375
1476,0.875
1484,0.9200000166893005
1488,0.9270833730697632
1490,0.9583333730697632
1508,0.8854166865348816
1515,0.96875
1520,0.9466667175292969
1522,0.84375
1523,0.9270833730697632
1541,0.9166666865348816
1542,0.875
1544,0.9166666865348816
1551,0.90625
1556,0.8666666746139526
1589,0.90625
1593,0.875
1626,0.875
1640,0.8854166865348816
1644,0.9895833730697632
1656,0.9583333730697632
1662,0.8958333730697632
1675,0.9270833730697632
1685,0.9166666865348816
1716,0.9166666865348816
1728,0.875
1739,0.9375
1747,0.9895833730697632
1760,0.8958333730697632
1765,0.8333333730697632
1780,0.8645833730697632
1782,0.90625
1811,0.90625
1815,0.8854166865348816
1819,0.9166666865348816
1826,0.9733333587646484
1862,0.9066666960716248
1881,0.9791666865348816
1887,0.9479166865348816
1888,0.84375
1901,0.9270833730697632
1908,0.9166666865348816
1912,0.9375
1918,0.9791666865348816
1921,0.8958333730697632
1923,0.8541666865348816
1934,0.800000011920929
1936,0.9375
1942,0.96875
1950,0.90625
1954,0.9583333730697632
1959,0.90625
1966,0.9375
1970,0.893333375453949
1986,0.9583333730697632
1994,0.9479166865348816
2001,0.9375
2013,0.8125
2018,0.90625
2027,0.9270833730697632
2056,0.8958333730697632
2064,0.875
2069,0.9066666960716248
2072,0.9375
2077,0.9375
2080,0.8958333730697632
2081,0.8645833730697632
2084,0.9270833730697632
2087,0.9600000381469727
2099,0.9583333730697632
2110,0.8958333730697632
2112,0.9583333730697632
2135,0.96875
2140,0.9583333730697632
2155,0.9270833730697632
2162,0.8958333730697632
2165,0.90625
2176,0.9479166865348816
2189,0.9479166865348816
2190,0.8854166865348816
2192,0.9270833730697632
2196,0.9583333730697632
2201,0.9479166865348816
2205,0.9270833730697632
2227,0.8541666865348816
2238,0.7916666865348816
2247,0.90625
2249,0.9466667175292969
2254,0.9166666865348816
2256,0.9791666865348816
2276,0.9333333373069763
2296,0.875
2307,0.8020833730697632
2316,0.8645833730697632
2320,0.9166666865348816
2323,0.9479166865348816
2335,0.9270833730697632
