Step,Value
0,0.6898660659790039
1,0.6890912055969238
2,0.6921114325523376
3,0.6854440569877625
4,0.6958431005477905
5,0.6732150316238403
6,0.686286449432373
7,0.6605566740036011
8,0.6896728873252869
9,0.665002703666687
10,0.6579621434211731
11,0.7022128105163574
12,0.6156684160232544
13,0.6623424291610718
14,0.6620498895645142
15,0.656435489654541
16,0.5908858776092529
17,0.6702979207038879
18,0.6266616582870483
19,0.5920172929763794
20,0.6319648623466492
21,0.6707390546798706
22,0.5995025038719177
23,0.6430991888046265
24,0.6534730195999146
25,0.600087583065033
26,0.6057280898094177
27,0.5713930130004883
28,0.6406601667404175
29,0.7272242307662964
30,0.582126259803772
31,0.5648087859153748
32,0.5984876155853271
33,0.5596020221710205
34,0.6128644347190857
35,0.6582509279251099
36,0.5377893447875977
37,0.684359073638916
38,0.6304430961608887
39,0.5353673696517944
40,0.6080464720726013
41,0.5571980476379395
42,0.6414369940757751
43,0.6139522790908813
44,0.6702716946601868
45,0.647148847579956
46,0.5502748489379883
47,0.5592213273048401
48,0.648114800453186
49,0.65028315782547
50,0.5959283113479614
51,0.597773551940918
52,0.5786643028259277
53,0.5977542996406555
54,0.636467456817627
55,0.6596008539199829
56,0.5769622325897217
57,0.7004567980766296
58,0.5653102397918701
59,0.47670507431030273
60,0.5461146831512451
61,0.645179033279419
62,0.5508679151535034
63,0.5671268701553345
64,0.6618328094482422
65,0.5866098403930664
66,0.5475455522537231
67,0.5387122631072998
68,0.5059388279914856
69,0.5904484987258911
70,0.746513843536377
71,0.6182348728179932
72,0.4627355933189392
73,0.5158101916313171
74,0.6974591016769409
75,0.5465342998504639
76,0.7557439208030701
77,0.6445409059524536
78,0.5871120691299438
79,0.6185657382011414
80,0.5157289505004883
81,0.5880066156387329
82,0.5552486181259155
83,0.623511791229248
84,0.7268003821372986
85,0.5806452035903931
86,0.5287169814109802
87,0.5914006233215332
88,0.47877007722854614
89,0.6963094472885132
