Step,Value
8,0.609933078289032
15,0.5413603186607361
35,0.5396696329116821
44,0.4921550750732422
46,0.41882869601249695
68,0.4476747214794159
72,0.35889190435409546
78,0.3866414427757263
85,0.385101318359375
86,0.5806057453155518
88,0.5234095454216003
92,0.44406232237815857
111,0.41459938883781433
115,0.4230318069458008
126,0.37381190061569214
138,0.42311570048332214
151,0.40656137466430664
169,0.39644667506217957
181,0.37813588976860046
189,0.3197615444660187
194,0.3491445481777191
204,0.3377761244773865
216,0.4171152114868164
240,0.37528032064437866
257,0.31745675206184387
284,0.3725152909755707
297,0.36046966910362244
308,0.25778523087501526
314,0.42488354444503784
321,0.35582050681114197
325,0.3419865071773529
337,0.3488961160182953
341,0.35840046405792236
344,0.3540775179862976
345,0.30489906668663025
355,0.31746047735214233
375,0.3206028342247009
383,0.24384121596813202
385,0.3532896041870117
389,0.5892223715782166
391,0.2642550468444824
399,0.32019275426864624
400,0.43524497747421265
430,0.33107054233551025
436,0.47522634267807007
438,0.22661882638931274
440,0.33894333243370056
457,0.3065234124660492
463,0.32686901092529297
469,0.35696548223495483
470,0.3036839962005615
481,0.35807478427886963
486,0.3253825902938843
490,0.3164520561695099
491,0.3914977014064789
497,0.2431650161743164
502,0.23780231177806854
506,0.2995661199092865
509,0.2930365204811096
513,0.3194386065006256
529,0.20210549235343933
536,0.2508904039859772
548,0.41758930683135986
550,0.30985867977142334
554,0.3071903586387634
570,0.3046480417251587
572,0.23774096369743347
606,0.2929692268371582
613,0.26155757904052734
623,0.3256792426109314
658,0.30010712146759033
664,0.1460374891757965
666,0.2935856580734253
669,0.2552717626094818
671,0.25384557247161865
677,0.267538845539093
685,0.22067837417125702
714,0.2679774761199951
727,0.36993202567100525
733,0.25540849566459656
756,0.3449447751045227
760,0.2566315531730652
763,0.23319849371910095
773,0.17858129739761353
775,0.39043721556663513
778,0.25064826011657715
786,0.3911606967449188
798,0.2385450303554535
800,0.3720983862876892
845,0.288272500038147
846,0.3274570405483246
862,0.18058183789253235
865,0.33498823642730713
888,0.2108852118253708
898,0.2330407202243805
911,0.3463231027126312
923,0.3240426778793335
935,0.39817699790000916
941,0.24873539805412292
942,0.1981511414051056
956,0.2932681441307068
959,0.2232057899236679
962,0.22694651782512665
966,0.27889275550842285
969,0.2573888897895813
980,0.19610364735126495
985,0.20350345969200134
1007,0.245047464966774
1017,0.2799643874168396
1031,0.16522404551506042
1037,0.286202609539032
1045,0.2566581666469574
1047,0.18002621829509735
1049,0.23245106637477875
1051,0.27665531635284424
1055,0.3027903139591217
1060,0.27742040157318115
1065,0.1902059018611908
1080,0.23168210685253143
1099,0.27559715509414673
1109,0.3483106791973114
1111,0.20645451545715332
1114,0.29790636897087097
1149,0.2932834029197693
1158,0.30475789308547974
1163,0.21285341680049896
1164,0.1845632791519165
1171,0.23766076564788818
1175,0.20240943133831024
1202,0.20654523372650146
1222,0.39550647139549255
1230,0.23888704180717468
1239,0.22977027297019958
1251,0.20038068294525146
1253,0.2212650179862976
1256,0.17804639041423798
1266,0.16368034482002258
1267,0.27179667353630066
1270,0.24326643347740173
1282,0.28372395038604736
1286,0.1614764779806137
1295,0.2186345010995865
1311,0.18593132495880127
1318,0.2040729522705078
1321,0.2473038136959076
1332,0.21388161182403564
1333,0.22784852981567383
1338,0.2295893132686615
1354,0.22791098058223724
1371,0.17279057204723358
1379,0.20846331119537354
1385,0.254299521446228
1393,0.21291932463645935
1431,0.19274620711803436
1433,0.2896571457386017
1440,0.2568618953227997
1446,0.2506418824195862
1474,0.29682764410972595
1475,0.21423828601837158
1482,0.1635812222957611
1483,0.22061054408550262
1490,0.22486381232738495
1510,0.19310244917869568
1540,0.18994048237800598
1544,0.2517811954021454
1552,0.2536132335662842
1553,0.2688308358192444
1560,0.23715916275978088
1572,0.35644644498825073
1581,0.1635144054889679
1588,0.3843730688095093
1590,0.37520545721054077
1615,0.24764519929885864
1617,0.20517796277999878
1624,0.197805255651474
1666,0.22420868277549744
1669,0.18351678550243378
1671,0.27894699573516846
1679,0.2547146677970886
1697,0.2530237138271332
1698,0.2461421936750412
1704,0.2538444697856903
1706,0.3148724436759949
1716,0.15701691806316376
1723,0.13709643483161926
1730,0.27964913845062256
1737,0.158731609582901
1746,0.3255420923233032
1758,0.1311691701412201
1759,0.2101927250623703
1763,0.1669340282678604
1786,0.20023517310619354
1789,0.20698949694633484
1795,0.23547089099884033
1797,0.22438329458236694
1811,0.2758898138999939
1815,0.21036699414253235
1828,0.1529848426580429
1876,0.23792025446891785
1877,0.2179766297340393
1879,0.19339781999588013
1890,0.24712646007537842
1892,0.22426830232143402
1906,0.19801759719848633
1908,0.105279341340065
1910,0.1767374873161316
1915,0.19821220636367798
1918,0.2625983655452728
1928,0.15176677703857422
1945,0.290055513381958
1947,0.22560857236385345
1949,0.27426421642303467
1960,0.21027152240276337
1969,0.2289503663778305
1973,0.15217968821525574
1976,0.15789851546287537
1992,0.2148769348859787
2011,0.11442982405424118
2014,0.2608787417411804
2018,0.21759739518165588
2027,0.301613450050354
2029,0.2571369409561157
2036,0.1373956799507141
2039,0.22682897746562958
2058,0.28536689281463623
2059,0.32362693548202515
2063,0.1836024522781372
2065,0.3060760796070099
2066,0.17819182574748993
2071,0.31856268644332886
2075,0.15132102370262146
2086,0.1861928403377533
2093,0.23597614467144012
2100,0.11111336201429367
2103,0.20807473361492157
2115,0.186574324965477
2121,0.21273881196975708
2129,0.19659876823425293
2146,0.1692328304052353
2151,0.2726127505302429
2153,0.11009424924850464
2161,0.23170886933803558
2167,0.16317954659461975
2180,0.1905870884656906
2196,0.2524855136871338
2210,0.4305548667907715
2212,0.170007586479187
2243,0.304901123046875
2253,0.14113816618919373
2262,0.24035261571407318
2266,0.15614065527915955
2267,0.16563576459884644
2280,0.14749768376350403
2283,0.27527740597724915
2285,0.2534705102443695
2290,0.134237602353096
2299,0.2176017463207245
2308,0.20018737018108368
2319,0.2906336188316345
2325,0.1347038447856903
2328,0.3359389007091522
2338,0.20476406812667847
2345,0.16683247685432434
2352,0.17332176864147186
2360,0.15966132283210754
2369,0.13819041848182678
2370,0.5413715243339539
2386,0.1320512592792511
2406,0.2630557715892792
2422,0.2014969438314438
2426,0.14645546674728394
2429,0.25488948822021484
2438,0.23538930714130402
2455,0.2874642610549927
2471,0.22406749427318573
2481,0.12402107566595078
2491,0.20556196570396423
2494,0.21066121757030487
2508,0.1632695198059082
2513,0.18090713024139404
2533,0.20689693093299866
2559,0.20196402072906494
2565,0.12783125042915344
2570,0.14998245239257812
2581,0.1961796134710312
2598,0.30599504709243774
2604,0.19318914413452148
2606,0.16288836300373077
2608,0.22417470812797546
2609,0.1319115161895752
2617,0.29941996932029724
2630,0.21338991820812225
2647,0.21897664666175842
2657,0.22784565389156342
2659,0.21525150537490845
