Step,Value
5,0.5625
15,0.6875
16,0.75
23,0.6875
28,0.65625
37,0.625
39,0.78125
42,0.71875
49,0.6875
56,0.65625
66,0.75
69,0.59375
72,0.6875
78,0.71875
81,0.6979166865348816
85,0.65625
89,0.6388888955116272
104,0.8333333730697632
107,0.75
111,0.65625
121,0.78125
134,0.5555555820465088
136,0.75
138,0.7291666865348816
142,0.75
145,0.7708333730697632
146,0.6666666865348816
151,0.8020833730697632
156,0.7708333730697632
160,0.7604166865348816
171,0.71875
175,0.7395833730697632
188,0.694444477558136
202,0.75
213,0.75
219,0.7604166865348816
221,0.75
227,0.78125
239,0.8125
252,0.9479166865348816
257,0.78125
260,0.7638888955116272
305,0.8611111044883728
324,0.8333333730697632
327,0.84375
333,0.8333333730697632
338,0.8958333730697632
340,0.8854166865348816
341,0.8472222089767456
353,0.9583333730697632
376,0.8125
378,0.875
405,0.7916666865348816
420,0.875
424,0.9270833730697632
429,0.8854166865348816
436,0.7395833730697632
450,0.875
456,0.7291666865348816
465,0.9270833730697632
485,0.944444477558136
496,0.84375
505,0.8125
513,0.84375
522,0.7604166865348816
526,0.8854166865348816
530,0.8055555820465088
538,0.6979166865348816
552,0.875
560,0.9166666865348816
564,0.90625
590,0.9270833730697632
596,0.9479166865348816
606,0.8958333730697632
608,0.8333333730697632
615,0.8958333730697632
633,0.8125
643,0.8541666865348816
650,0.8541666865348816
652,0.8958333730697632
653,0.875
664,0.90625
666,0.9583333730697632
668,0.7916666865348816
691,0.8645833730697632
707,0.96875
709,0.8333333730697632
735,0.8333333730697632
740,0.9270833730697632
752,0.9270833730697632
757,0.8854166865348816
759,0.9479166865348816
765,0.84375
768,0.7916666865348816
773,0.8472222089767456
781,0.84375
785,0.90625
793,0.875
811,0.8854166865348816
817,0.9479166865348816
826,0.9375
829,0.7395833730697632
839,0.9166666865348816
843,0.8645833730697632
847,0.9791666865348816
849,0.8854166865348816
851,0.90625
854,0.7361111044883728
867,0.8958333730697632
875,0.9583333730697632
877,0.8333333730697632
884,0.9166666865348816
900,0.9583333730697632
909,0.8854166865348816
914,0.8125
921,0.84375
926,0.9861111044883728
957,0.8854166865348816
983,0.8854166865348816
999,0.84375
1011,0.8958333730697632
1026,0.9479166865348816
1034,0.9583333134651184
1040,0.9583333730697632
1057,0.8645833730697632
1062,0.96875
1069,0.8333333730697632
1080,0.9270833730697632
1087,0.9583333730697632
1092,0.9479166865348816
1101,0.9583333730697632
1110,0.9166666865348816
1129,0.8229166865348816
1143,0.8854166865348816
1155,0.9583333730697632
1178,0.9027777910232544
1191,0.9791666865348816
1195,0.9375
1218,0.9166666865348816
1222,0.8958333730697632
1237,0.8645833730697632
