Step,Value
0,0.5625
9,0.7083333730697632
14,0.71875
16,0.71875
17,0.800000011920929
22,0.6875
25,0.75
34,0.75
40,0.5625
47,0.8125
73,0.65625
82,0.6875
89,0.5600000023841858
91,0.65625
93,0.71875
99,0.78125
103,0.6875
122,0.75
146,0.625
160,0.75
173,0.6875
194,0.6875
204,0.7291666865348816
208,0.78125
231,0.8125
265,0.65625
295,0.7083333730697632
296,0.6800000071525574
297,0.7395833730697632
308,0.71875
310,0.6666666865348816
316,0.71875
325,0.6458333730697632
336,0.78125
338,0.7083333730697632
340,0.6354166865348816
369,0.7604166865348816
387,0.9270833730697632
389,0.8125
402,0.875
406,0.6979166865348816
412,0.78125
416,0.6979166865348816
418,0.8645833730697632
426,0.8229166865348816
444,0.6875
450,0.8020833730697632
451,0.8958333730697632
463,0.8541666865348816
476,0.746666669845581
477,0.65625
489,0.7708333730697632
491,0.8645833730697632
492,0.8125
502,0.8645833730697632
514,0.90625
515,0.7291666865348816
526,0.7604166865348816
549,0.7395833730697632
559,0.9479166865348816
567,0.7708333730697632
569,0.71875
579,0.8333333730697632
580,0.8020833730697632
582,0.6666666865348816
583,0.8020833730697632
587,0.84375
589,0.84375
599,0.8125
600,0.8333333730697632
612,0.8541666865348816
630,0.9270833730697632
631,0.84375
649,0.8333333730697632
656,0.9600000381469727
672,0.8541666865348816
675,0.8020833730697632
703,0.9166666865348816
704,0.8333333730697632
713,0.7604166865348816
716,0.8541666865348816
726,0.7916666865348816
745,0.7916666865348816
767,0.6666666865348816
779,0.6666666865348816
786,0.8125
802,0.8333333730697632
807,0.8125
819,0.8229166865348816
830,0.9375
835,0.8541666865348816
847,0.8541666865348816
856,0.90625
857,0.8229166865348816
858,0.78125
864,0.7916666865348816
874,0.8645833730697632
881,0.800000011920929
882,0.84375
885,0.8020833730697632
894,0.8541666865348816
897,0.90625
901,0.8020833730697632
903,0.9166666865348816
904,0.8333333730697632
922,0.78125
932,0.8958333730697632
934,0.7916666865348816
939,0.7083333730697632
946,0.8958333730697632
948,0.7604166865348816
953,0.893333375453949
958,0.8854166865348816
972,0.7395833730697632
978,0.8229166865348816
979,0.8020833730697632
988,0.875
999,0.8854166865348816
1030,0.90625
1034,0.8799999952316284
1048,0.8125
1054,0.90625
1057,0.875
1060,0.84375
1063,0.8958333730697632
1073,0.90625
1081,0.875
1088,0.8799999952316284
1096,0.8854166865348816
1101,0.7916666865348816
1103,0.8854166865348816
1110,0.9479166865348816
1126,0.8333333730697632
1148,0.84375
1149,0.875
1178,0.893333375453949
1186,0.84375
1196,0.800000011920929
1208,0.9270833730697632
1214,0.8533333539962769
1219,0.875
1223,0.8666666746139526
1232,0.8133333325386047
1234,0.78125
1253,0.8645833730697632
1263,0.8541666865348816
1277,0.8666666746139526
1278,0.90625
1322,0.893333375453949
1343,0.8333333730697632
1345,0.9375
1400,0.9166666865348816
1402,0.9270833730697632
1405,0.8645833730697632
1409,0.7395833730697632
1411,0.8541666865348816
1418,0.8645833730697632
1423,0.8854166865348816
1433,0.90625
1450,0.8020833730697632
1452,0.90625
1474,0.8854166865348816
1506,0.8541666865348816
1507,0.8020833730697632
1513,0.7916666865348816
1517,0.9166666865348816
1518,0.8333333730697632
1519,0.8645833730697632
1521,0.8958333730697632
1530,0.9375
1531,0.9479166865348816
1534,0.875
1545,0.90625
1550,0.8541666865348816
1553,0.9375
1563,0.8020833730697632
1564,0.8645833730697632
1577,0.8854166865348816
1584,0.8958333730697632
1586,0.8958333730697632
1593,0.9270833730697632
1604,0.9583333730697632
1611,0.90625
1620,0.8541666865348816
1627,0.7291666865348816
1647,0.8645833730697632
1656,0.8645833730697632
1660,0.90625
1673,0.8266667127609253
1675,0.875
1682,0.8666666746139526
1718,0.8266667127609253
1732,0.9270833730697632
1737,0.9166666865348816
1748,0.8958333730697632
1769,0.9583333730697632
1787,0.8958333730697632
1793,0.9791666865348816
1802,0.9166666865348816
1813,0.8541666865348816
1833,0.8958333730697632
1835,0.893333375453949
1851,0.8541666865348816
1856,0.8854166865348816
1864,0.9375
1872,0.8854166865348816
1875,0.90625
1892,0.8333333730697632
1901,0.9166666865348816
1904,0.8229166865348816
1906,0.9375
1912,0.9375
1932,0.8541666865348816
1934,0.8666666746139526
1936,0.9583333730697632
1938,0.875
1954,0.8229166865348816
1959,0.9270833730697632
1961,0.9200000166893005
1968,0.9375
1971,0.8854166865348816
1976,0.9479166865348816
1977,0.84375
1986,0.8854166865348816
2004,0.9479166865348816
2009,0.9270833730697632
2022,0.9375
2025,0.90625
2035,0.8645833730697632
2040,0.9270833730697632
2051,0.8400000333786011
2086,0.9375
2096,0.8533333539962769
2105,0.9066666960716248
2119,0.90625
2133,0.875
2139,0.8958333730697632
2150,0.8266667127609253
2151,0.90625
2153,0.9166666865348816
2177,0.9333333373069763
2182,0.96875
2194,0.8958333730697632
2195,0.8799999952316284
2198,0.9270833730697632
2199,0.8541666865348816
2207,0.8854166865348816
2211,0.8958333730697632
2216,0.9270833730697632
2231,0.893333375453949
2241,0.8958333730697632
2250,0.84375
2258,0.9066666960716248
2263,0.90625
2275,0.9375
2280,0.9166666865348816
2293,0.9166666865348816
2303,0.8799999952316284
2306,0.8854166865348816
2312,0.9333333373069763
2325,0.9583333730697632
2328,0.96875
2334,0.90625
2345,0.9270833730697632
2368,0.875
2377,0.8645833730697632
2382,0.9270833730697632
2387,0.90625
2388,0.875
2389,0.9166666865348816
2395,0.875
2410,0.8958333730697632
2413,0.84375
2425,0.875
2433,0.90625
2434,0.8854166865348816
2435,0.90625
2437,0.9375
2453,0.9270833730697632
2455,0.9375
2456,0.9066666960716248
2469,0.8958333730697632
2478,0.90625
2487,0.8958333730697632
2494,0.8854166865348816
2508,0.90625
2514,0.8958333730697632
2516,0.9791666865348816
2521,0.9375
2525,0.96875
2527,0.8854166865348816
2528,0.8799999952316284
2544,0.8854166865348816
2545,0.9479166865348816
2562,0.8333333730697632
2566,0.9791666865348816
2569,0.90625
2575,0.8854166865348816
2598,0.90625
2599,0.9270833730697632
2605,0.9270833730697632
2607,0.9479166865348816
2611,0.8541666865348816
2615,0.9791666865348816
2626,0.9375
2650,0.9791666865348816
2651,0.8645833730697632
2653,0.9375
2655,0.9479166865348816
2670,0.9583333730697632
2671,0.9270833730697632
2686,0.875
2691,0.8541666865348816
2693,0.9479166865348816
2695,0.9375
